DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3
2020-12-07 10:00:00,5,687.6,1.87,27.76,177.38,20.74,108.17,121.35,6.78
2020-12-07 11:00:00,5,1121.52,2.65,58.26,155.93,36.24,130.69,151,11.78
2020-12-07 12:00:00,5,1949.31,1.52,112.41,108.72,62.94,171.34,201.47,20.27
2020-12-07 13:00:00,5,2723.69,0.04,161.77,52.93,79.16,208.24,249.55,27.36
2020-12-07 14:00:00,5,3070.83,0.01,171.36,25.39,78.2,226.84,277.43,31.41
2020-12-07 15:00:00,5,3070.83,0.01,146.69,21.28,70.57,229.41,283.24,33.44
2020-12-07 16:00:00,5,2857.21,0.03,122.01,19.13,56.74,224.68,279.41,30.4
2020-12-07 17:00:00,5,2696.99,0.74,115.16,7.15,38.62,221.54,274.87,24.83
2020-12-07 18:00:00,5,2216.34,2.46,98.71,2.1,22.65,193.26,236.39,17.99
2020-12-07 19:00:00,5,1508.71,1.19,71.29,4.83,14.19,145.05,173.53,12.41
2020-12-07 20:00:00,5,1121.52,0.26,51.41,10.19,10.85,116.87,138.34,10.51
2020-12-07 21:00:00,5,947.95,0.04,38.39,16.81,8.82,104.14,122.99,9.88
2020-12-07 22:00:00,5,894.55,0.01,31.53,22.35,8.35,98.18,115.37,9.5
2020-12-07 23:00:00,5,821.11,0,26.39,26.46,7.99,91.04,106.12,9.37
2020-12-08 00:00:00,5,747.68,0.01,23.99,28.61,7.63,85.52,98.86,9.37
2020-12-08 01:00:00,5,727.65,0.01,25.71,29.33,8.35,85.24,98.25,10.13
2020-12-08 02:00:00,5,894.55,0.57,41.13,22.17,12.28,94.64,111.41,12.41
2020-12-08 03:00:00,5,1121.52,9.16,54.15,25.75,17.17,106.8,126.87,14.06
2020-12-08 04:00:00,5,1001.36,7.94,50.04,50.78,20.5,108.58,126.15,11.91
2020-12-08 05:00:00,5,894.55,6.82,39.76,79.39,22.41,110.13,127.26,10.01
2020-12-08 06:00:00,5,694.28,3.33,25.36,125.89,25.03,108.18,121.95,7.09
2020-12-08 07:00:00,5,487.33,1.03,10.63,165.94,25.75,96.93,104.84,3.9
2020-12-08 08:00:00,5,480.65,0.78,9.17,183.11,24.56,92.51,99.36,3.64
2020-12-08 09:00:00,5,700.95,0.87,12.85,208.86,30.99,103.96,111.89,6.33
2020-12-08 10:00:00,5,1522.06,1.77,42.84,266.08,71.53,190.39,208.36,15.96
2020-12-08 11:00:00,5,2536.77,1.73,91.85,317.57,127.79,369.3,405.39,22.55
2020-12-08 12:00:00,5,3124.24,0.46,122.01,306.13,156.4,501.16,557.27,24.07
2020-12-08 13:00:00,5,2883.91,0.01,100.08,234.6,137.33,453.29,516.58,19
2020-12-08 14:00:00,5,2456.67,0,87.05,157.36,108.72,343.12,404.33,18.75
2020-12-08 15:00:00,5,2189.64,0,80.2,104.43,85.83,256.91,310.48,22.55
2020-12-08 16:00:00,5,2002.72,0,71.97,74.39,64.85,210.33,255.37,23.56
2020-12-08 17:00:00,5,1922.61,0,67.86,56.51,47.68,191.49,233.66,21.79
2020-12-08 18:00:00,5,1735.69,0,64.43,46.49,34.33,177.37,215.32,17.73
2020-12-08 19:00:00,5,1495.36,0,56.89,42.2,23.6,160.45,190.95,12.92
2020-12-08 20:00:00,5,1308.44,0,47.3,38.62,17.17,148.04,173.18,10.64
2020-12-08 21:00:00,5,1201.63,0,39.76,31.83,13.47,138.84,162.12,10.51
2020-12-08 22:00:00,5,1134.87,0,35.3,24.68,11.33,131.63,154.92,11.53
2020-12-08 23:00:00,5,1081.47,0.01,32.22,19.31,9.54,123.25,146.58,12.41
2020-12-09 00:00:00,5,1001.36,0.05,29.47,15.74,7.75,111.05,132.81,12.41
2020-12-09 01:00:00,5,907.9,0.2,29.13,12.7,7.33,98.54,117.78,12.29
2020-12-09 02:00:00,5,988.01,1.77,39.41,5.54,10.01,95.92,116.07,13.43
2020-12-09 03:00:00,5,1121.52,8.72,52.09,6.53,13.71,101.41,122.47,13.68
2020-12-09 04:00:00,5,934.6,7.26,47.3,38.98,18.84,98.78,114.99,10.89
2020-12-09 05:00:00,5,794.41,6.59,38.04,67.95,25.03,91.54,105.88,10.01
2020-12-09 06:00:00,5,667.57,4.02,28.1,108.72,31.95,82.59,94.52,9.75
2020-12-09 07:00:00,5,500.68,1.44,13.37,147.34,27.42,69.41,77.08,7.28
2020-12-09 08:00:00,5,560.76,1.02,12,170.23,26.46,72.37,79.6,7.16
2020-12-09 09:00:00,5,834.47,1.4,21.76,197.41,42.92,96.3,106.12,10.64
2020-12-09 10:00:00,5,1668.93,2.99,63.06,240.33,97.28,209.18,232.85,19.25
2020-12-09 11:00:00,5,2536.77,2.4,108.3,277.52,141.14,381.45,427.85,23.56
2020-12-09 12:00:00,5,2643.59,0.56,116.53,254.63,143.05,418.57,476.94,22.8
2020-12-09 13:00:00,5,2429.96,0.01,100.08,178.81,121.12,352.44,410.17,20.27
2020-12-09 14:00:00,5,2483.37,0,102.82,114.44,103,311.1,369.19,22.04
2020-12-09 15:00:00,5,2723.69,0,109.67,73.67,91.55,297.89,359.15,26.6
2020-12-09 16:00:00,5,2830.51,0,111.04,50.78,80.11,296.72,361.62,26.6
2020-12-09 17:00:00,5,2990.72,0,112.41,34.33,71.53,308.17,376.8,26.09
2020-12-09 18:00:00,5,3284.45,0.02,122.01,19.67,68.67,330.08,401.65,25.84
2020-12-09 19:00:00,5,3471.37,0.08,127.49,11.62,67.71,353.82,421.87,22.8
2020-12-09 20:00:00,5,3177.64,0.01,111.04,13.77,54.84,351.34,410.63,13.68
2020-12-09 21:00:00,5,2696.99,0,85,18.42,40.53,340.47,390.81,7.47
2020-12-09 22:00:00,5,2349.85,0,64.43,21.46,30.52,339.3,383.01,4.88
2020-12-09 23:00:00,5,2109.53,0,52.09,22.17,24.08,336.88,376.84,4.5
2020-12-10 00:00:00,5,1895.9,0.01,45.93,20.56,19.55,317.31,354.52,4.69
2020-12-10 01:00:00,5,1695.63,0.06,46.61,15.2,17.64,270.19,304.16,5.76
2020-12-10 02:00:00,5,1615.52,1.24,56.21,5.5,20.03,226.85,260.82,8.04
2020-12-10 03:00:00,5,1735.69,10.62,66.49,3.09,25.27,207.95,244.71,10.77
2020-12-10 04:00:00,5,1922.61,23.69,73.34,9.84,30.52,191.72,230.76,13.55
2020-12-10 05:00:00,5,2029.42,29.95,80.88,22.89,34.33,175.32,216.18,16.09
2020-12-10 06:00:00,5,2109.53,23.92,90.48,55.79,40.53,176.34,218.59,16.97
2020-12-10 07:00:00,5,1241.68,4.47,41.13,154.5,61.99,144.13,161.89,8.74
2020-12-10 08:00:00,5,1401.9,2.74,40.78,223.16,80.11,188.22,206.44,8.99
2020-12-10 09:00:00,5,1562.12,2.12,47.3,283.24,102.04,248.63,270.1,8.74
2020-12-10 10:00:00,5,1976.01,1.82,75.4,317.57,154.5,363.1,394.86,7.98
2020-12-10 11:00:00,5,2029.42,0.96,97.33,268.94,175.48,391.7,430.45,7.54
2020-12-10 12:00:00,5,1668.93,0.14,85.68,165.94,137.33,311.03,345.53,7.28
2020-12-10 13:00:00,5,1628.88,0,76.77,98.71,102.04,273.85,305.54,8.49
2020-12-10 14:00:00,5,1869.2,0,81.57,70.1,90.6,278.24,311.32,12.54
2020-12-10 15:00:00,5,2109.53,0,82.94,60.8,89.65,290.5,326.35,15.45
2020-12-10 16:00:00,5,2136.23,0,78.14,57.22,88.69,292.66,329.88,16.47
2020-12-10 17:00:00,5,2002.72,0,69.23,55.08,81.06,275.49,312.65,15.83
2020-12-10 18:00:00,5,1708.98,0,58.95,55.08,66.76,245.82,278.28,13.17
2020-12-10 19:00:00,5,1161.58,0,43.18,65.8,47.68,196.53,216.83,7.54
2020-12-10 20:00:00,5,907.9,0,32.56,72.24,31.95,168.83,182.7,5.13
2020-12-10 21:00:00,5,821.11,0,26.05,72.24,27.42,167.68,178.5,3.45
2020-12-10 22:00:00,5,867.84,0,25.02,63.66,33.85,187.04,196.66,2.38
2020-12-10 23:00:00,5,961.3,0,28.79,49.35,43.39,212.48,222.2,1.74
2020-12-11 00:00:00,5,1068.12,0,35.64,35.05,51.02,232.78,243.43,1.95
2020-12-11 01:00:00,5,1201.63,0.01,45.24,21.64,58.65,246.72,259.13,3.26
2020-12-11 02:00:00,5,1415.25,0.57,61.01,8.05,75.34,257.42,273.69,6.4
2020-12-11 03:00:00,5,1708.98,4.86,78.14,1.45,108.72,267.55,288.07,10.51
2020-12-11 04:00:00,5,1628.88,4.02,89.11,7.42,125.89,241.66,259.58,8.23
2020-12-11 05:00:00,5,1562.12,4.25,94.59,10.82,125.89,228.81,245.31,6.78
2020-12-11 06:00:00,5,1575.47,5.59,97.33,12.7,125.89,228.03,244.3,6.02
2020-12-11 07:00:00,5,1642.23,5.81,97.33,15.91,122.07,231.59,247.16,5.95
2020-12-11 08:00:00,5,1628.88,5.98,94.59,21.82,118.26,226.9,241.42,5
2020-12-11 09:00:00,5,1535.42,8.61,95.96,30.04,117.3,212.06,225.14,3.45
2020-12-11 10:00:00,5,1375.2,9.84,98.71,37.55,127.79,190.51,202.64,2.53
2020-12-11 11:00:00,5,1241.68,7.82,101.45,38.98,135.42,171.66,183.77,2.19
2020-12-11 12:00:00,5,1121.52,3.16,105.56,33.62,125.89,154.23,165.98,2.12
2020-12-11 13:00:00,5,1161.58,0.24,116.53,18.6,112.53,148.54,162.28,4.62
2020-12-11 14:00:00,5,1415.25,0.56,122.01,8.67,100.14,156.28,175.52,10.64
2020-12-11 15:00:00,5,1735.69,0.8,115.16,6.17,86.78,168.9,195.61,16.21
2020-12-11 16:00:00,5,1842.5,0.44,101.45,7.78,66.76,173.12,204.94,16.09
2020-12-11 17:00:00,5,1842.5,0.14,85,11.62,51.02,170.98,206.04,14.06
2020-12-11 18:00:00,5,1762.39,0.06,72.66,15.02,42.44,163.42,199.4,11.78
2020-12-11 19:00:00,5,1548.77,0.01,61.01,19.67,38.62,147.08,179.33,9.12
2020-12-11 20:00:00,5,1241.68,0,45.93,26.11,31.95,125.2,151.15,6.27
2020-12-11 21:00:00,5,921.25,0,31.53,33.98,23.84,103.81,121.6,4.18
2020-12-11 22:00:00,5,714.3,0,22.96,42.2,19.31,88.82,99.49,3.04
2020-12-11 23:00:00,5,627.52,0,19.36,47.92,17.64,80.24,87,2.47
2020-12-12 00:00:00,5,594.14,0,18.51,50.07,16.93,75.79,80.98,2.22
2020-12-12 01:00:00,5,594.14,0,19.19,48.64,15.97,73.54,78.2,2.25
2020-12-12 02:00:00,5,674.25,0,25.02,41.84,17.64,75.07,81.08,3.04
2020-12-12 03:00:00,5,801.09,0.8,35.64,33.26,21.94,77.57,85.68,4.05
2020-12-12 04:00:00,5,847.82,4.02,37.01,35.41,24.8,75.49,84.18,4.37
2020-12-12 05:00:00,5,854.49,6.15,34.27,47.92,27.9,77.57,86.83,5.32
2020-12-12 06:00:00,5,867.84,5.76,33.24,75.1,33.85,87.05,97.01,6.52
2020-12-12 07:00:00,5,727.65,3.21,26.39,111.58,35.29,76.76,84.21,4.5
2020-12-12 08:00:00,5,714.3,2.12,27.76,125.89,42.44,73.94,80.89,4.43
2020-12-12 09:00:00,5,754.36,1.44,35.3,123.02,51.5,74.88,82.48,5.51
2020-12-12 10:00:00,5,867.84,1.23,50.72,100.14,68.67,74.44,83.28,7.73
2020-12-12 11:00:00,5,934.6,1.22,61.01,73.67,82.97,75,84.75,8.99
2020-12-12 12:00:00,5,934.6,0.41,58.95,59.37,80.11,75.32,84.7,8.11
2020-12-12 13:00:00,5,921.25,0.01,54.15,51.5,69.62,76.44,84.63,6.21
2020-12-12 14:00:00,5,934.6,0,49.35,45.42,62.94,77.73,85.24,5.51
2020-12-12 15:00:00,5,894.55,0,44.55,41.49,58.17,76.77,84.1,4.5
2020-12-12 16:00:00,5,881.2,0,40.44,33.62,42.92,76.32,85.33,4.43
2020-12-12 17:00:00,5,867.84,0,37.01,26.82,29.09,73.98,84.75,4.69
2020-12-12 18:00:00,5,847.82,0.01,34.27,24.32,21.7,68.95,79.73,4.37
2020-12-12 19:00:00,5,814.44,0,32.22,23.96,17.64,65.68,75.66,3.64
2020-12-12 20:00:00,5,801.09,0,30.85,23.25,16.93,64.7,74.46,3.29
2020-12-12 21:00:00,5,801.09,0,30.5,21.99,17.64,65.45,75.46,3.23
2020-12-12 22:00:00,5,854.49,0.01,31.87,18.6,19.79,68.81,80.7,3.61
2020-12-12 23:00:00,5,947.95,0.02,33.59,14.48,21.46,73.86,88.35,4.24
2020-12-13 00:00:00,5,1041.41,0.08,35.64,10.46,24.08,80.55,96.84,5.13
2020-12-13 01:00:00,5,1134.87,0.48,38.73,5.81,24.56,86.32,104.5,5.64
2020-12-13 02:00:00,5,1321.79,4.97,42.84,0.84,26.94,97.39,119.5,7.28
2020-12-13 03:00:00,5,1668.93,19,43.18,0.07,32.9,117.02,144.92,10.77
2020-12-13 04:00:00,5,1308.44,12.63,46.61,0.84,43.87,120.97,140.46,10.01
2020-12-13 05:00:00,5,1068.12,6.65,47.3,4.96,41.96,117.99,134.23,9.25
2020-12-13 06:00:00,5,894.55,4.25,42.5,17.17,40.05,114.36,127.33,7.85
2020-12-13 07:00:00,5,654.22,2.63,27.76,65.09,34.81,109.71,117.78,3.93
2020-12-13 08:00:00,5,614.17,1.72,27.08,87.98,36.72,108.29,115.25,2.98
2020-12-13 09:00:00,5,667.57,1.4,31.19,92.98,43.39,106.29,113.3,3.55
2020-12-13 10:00:00,5,807.76,1.48,43.53,85.83,61.99,100.7,108.93,5.89
2020-12-13 11:00:00,5,961.3,1.52,63.75,66.52,87.74,96.04,106.72,8.87
2020-12-13 12:00:00,5,1014.71,0.59,73.34,45.78,97.28,85.53,97.81,10.01
2020-12-13 13:00:00,5,1014.71,0.02,69.92,33.26,91.55,74.89,87.7,10.13
2020-12-13 14:00:00,5,1068.12,0,64.43,27.18,81.06,70.72,84.28,11.15
2020-12-13 15:00:00,5,1094.82,0,58.95,24.68,71.53,72.21,86.78,11.78
2020-12-13 16:00:00,5,1014.71,0,52.09,23.96,59.13,73.91,88.32,10.01
2020-12-13 17:00:00,5,921.25,0,45.93,23.96,45.3,76.08,89.66,7.85
2020-12-13 18:00:00,5,834.47,0,40.1,25.03,35.29,79.07,91.49,6.21
2020-12-13 19:00:00,5,794.41,0,35.64,25.39,27.9,83.01,94.74,4.94
2020-12-13 20:00:00,5,787.74,0,33.24,23.96,23.13,87.59,99.23,4.18
2020-12-13 21:00:00,5,767.71,0,30.85,23.25,20.03,90.15,100.87,3.64
2020-12-13 22:00:00,5,754.36,0,30.5,22.89,20.5,94.22,103.19,3.1
2020-12-13 23:00:00,5,774.38,0,33.59,21.64,26.7,101.77,109.48,2.76
2020-12-14 00:00:00,5,867.84,0.01,41.47,18.42,41.96,114.45,121.94,2.95
2020-12-14 01:00:00,5,947.95,0.03,54.15,16.63,65.8,131.35,138.19,2.34
2020-12-14 02:00:00,5,1068.12,0.54,67.86,8.94,84.88,147.81,155.58,2.22
2020-12-14 03:00:00,5,1188.28,4.92,73.34,2.55,97.28,157.64,166.67,2.09
2020-12-14 04:00:00,5,1148.22,9.5,66.49,4.6,92.51,148.02,156.45,1.54
2020-12-14 05:00:00,5,1041.41,9.5,56.21,8.67,64.85,132.61,140.22,1.63
2020-12-14 06:00:00,5,961.3,7.26,46.61,14.31,41.49,119.94,126.44,1.93
2020-12-14 07:00:00,5,921.25,5.87,39.07,25.75,29.8,108.04,113.65,2.09
2020-12-14 08:00:00,5,921.25,6.15,35.64,43.27,27.42,98.2,103.64,2.44
2020-12-14 09:00:00,5,934.6,5.36,33.93,65.8,27.18,92.6,97.92,2.79
2020-12-14 10:00:00,5,827.79,3.8,34.27,86.55,29.56,83.01,88.33,2.41
2020-12-14 11:00:00,5,881.2,3.07,50.04,82.25,50.07,83.35,89.84,3.64
2020-12-14 12:00:00,5,1094.82,1.33,81.57,63.66,83.92,101.84,111.55,5.95
2020-12-14 13:00:00,5,1415.25,0.05,115.16,34.33,106.81,131.04,147.88,9.5
2020-12-14 14:00:00,5,1815.8,0.12,127.49,15.38,109.67,166.12,192.06,13.05
2020-12-14 15:00:00,5,2082.82,0.08,108.3,15.91,94.41,199.21,232.38,13.3
2020-12-14 16:00:00,5,2056.12,0.01,83.63,23.25,76.29,211.53,246.6,9.75
2020-12-14 17:00:00,5,1815.8,0,66.49,27.18,60.08,200.92,234.13,6.78
2020-12-14 18:00:00,5,1522.06,0,54.84,27.9,46.25,183.87,212.44,4.62
2020-12-14 19:00:00,5,1268.39,0,45.93,28.61,36.72,168.56,190.85,2.79
2020-12-14 20:00:00,5,1121.52,0,38.73,28.25,30.99,165.85,184.2,1.76
2020-12-14 21:00:00,5,1054.76,0,33.24,26.46,27.42,167.37,183.17,1.52
2020-12-14 22:00:00,5,1041.41,0,30.5,23.25,25.27,170.63,185.4,1.69
2020-12-14 23:00:00,5,1041.41,0.01,29.47,19.67,23.37,173.77,188.19,1.9
2020-12-15 00:00:00,5,1041.41,0.03,30.16,15.56,20.98,173.39,187.67,2.09
2020-12-15 01:00:00,5,1054.76,0.19,32.22,10.46,18.6,169.78,184.03,2.5
2020-12-15 02:00:00,5,1174.93,2.12,40.1,3.17,19.79,166.82,183.23,3.93
2020-12-15 03:00:00,5,1375.2,11.96,45.93,4.51,25.27,165.39,185.27,5.76
2020-12-15 04:00:00,5,1428.6,19.22,45.93,15.91,31.47,156.13,176.23,7.09
2020-12-15 05:00:00,5,1548.77,20.79,48.67,30.04,36.24,158.86,181.98,9.25
2020-12-15 06:00:00,5,1668.93,15.65,56.21,61.51,44.35,172.56,199.4,12.29
2020-12-15 07:00:00,5,1121.52,6.43,41.81,117.3,58.17,124.94,140.59,7.66
2020-12-15 08:00:00,5,1028.06,4.92,41.81,153.07,74.39,125.33,138.9,6.78
2020-12-15 09:00:00,5,1028.06,4.3,45.24,173.09,88.69,133.87,147.52,6.84
2020-12-15 10:00:00,5,1094.82,4.02,52.09,168.8,100.14,139.07,154.12,8.61
2020-12-15 11:00:00,5,1148.22,2.88,54.84,151.63,95.37,147.7,164.04,9.63
2020-12-15 12:00:00,5,1174.93,0.92,57.58,128.75,89.65,156.21,172.89,8.04
2020-12-15 13:00:00,5,1201.63,0.02,58.26,104.43,88.69,157.93,174.31,6.59
2020-12-15 14:00:00,5,1228.33,0,56.21,91.55,86.78,157.95,175.22,6.33
2020-12-15 15:00:00,5,1228.33,0,52.78,88.69,82.97,157.83,175.82,6.08
2020-12-15 16:00:00,5,1134.87,0,45.93,86.55,75.34,151.18,168.97,4.62
2020-12-15 17:00:00,5,1054.76,0,40.78,80.82,69.62,143.57,160.71,3.96
2020-12-15 18:00:00,5,961.3,0,37.01,73.67,63.9,135.89,151.54,3.17
2020-12-15 19:00:00,5,894.55,0,33.59,66.52,56.27,126.32,139.84,2.72
2020-12-15 20:00:00,5,867.84,0,30.5,59.37,46.73,123.91,136.35,2.53
2020-12-15 21:00:00,5,847.82,0,27.08,55.79,35.76,122.01,133.39,2.57
2020-12-15 22:00:00,5,827.79,0,24.33,55.08,27.66,117.33,128.13,2.82
2020-12-15 23:00:00,5,821.11,0,22.96,52.21,22.65,112.57,123.15,2.98
2020-12-16 00:00:00,5,827.79,0,22.96,45.78,19.79,108.64,119.34,2.98
2020-12-16 01:00:00,5,847.82,0,25.71,36.12,18.36,105.64,116.8,3.14
2020-12-16 02:00:00,5,947.95,0.08,35.64,21.64,20.74,106.79,120.5,4.31
2020-12-16 03:00:00,5,1134.87,2.52,49.35,7.69,25.75,113.13,130.08,5.64
2020-12-16 04:00:00,5,1268.39,9.39,51.41,5.28,27.9,119.93,139.19,6.4
2020-12-16 05:00:00,5,1388.55,14.75,51.41,7.6,30.28,127.04,149.3,8.04
2020-12-16 06:00:00,5,1508.71,17.21,54.84,11.27,35.76,134.11,160.1,10.64
2020-12-16 07:00:00,5,1201.63,6.04,54.84,48.64,46.73,125.18,143.53,8.87
2020-12-16 08:00:00,5,1188.28,5.03,58.26,74.39,65.8,131.64,148.98,10.13
2020-12-16 09:00:00,5,1214.98,4.92,64.43,92.98,81.06,139.42,157.34,11.02
2020-12-16 10:00:00,5,1335.14,5.42,77.46,98.71,103,150.16,170.95,13.17
2020-12-16 11:00:00,5,1415.25,4.19,78.83,95.84,103.95,148.57,171.01,14.82
2020-12-16 12:00:00,5,1415.25,1.26,74.71,94.41,88.69,149.81,171.83,14.06
2020-12-16 13:00:00,5,1468.66,0.03,67.86,90.12,79.16,160.84,182.19,12.03
2020-12-16 14:00:00,5,1508.71,0,60.32,82.97,75.34,172.74,194.23,10.64
2020-12-16 15:00:00,5,1428.6,0,50.72,81.54,66.76,173.23,194.49,9.75
2020-12-16 16:00:00,5,1188.28,0,38.39,85.12,49.11,154.43,173.64,7.47
2020-12-16 17:00:00,5,1068.12,0,32.22,81.54,35.76,138.53,156.54,6.84
2020-12-16 18:00:00,5,988.01,0,29.47,71.53,28.37,123.99,140.37,6.46
2020-12-16 19:00:00,5,881.2,0,27.08,61.51,22.17,109.21,122.78,5.07
2020-12-16 20:00:00,5,807.76,0,23.65,54.36,17.17,100.03,111.5,3.9
2020-12-16 21:00:00,5,761.03,0,20.91,47.92,13.71,96.73,106.81,3.1
2020-12-16 22:00:00,5,767.71,0,20.39,38.98,12.16,98.7,108.8,2.76
2020-12-16 23:00:00,5,801.09,0,21.59,28.25,11.21,105.46,116.99,2.63
2020-12-17 00:00:00,5,841.14,0.02,23.65,18.77,10.61,114.22,128.14,2.72
2020-12-17 01:00:00,5,907.9,0.2,27.08,11.09,10.37,123.24,140.07,3.36
2020-12-17 02:00:00,5,1068.12,2.21,36.33,3.31,12.76,133.2,154.41,5.13
2020-12-17 03:00:00,5,1321.79,11.74,45.24,1.92,16.21,146.12,171.16,6.9
2020-12-17 04:00:00,5,1428.6,19.45,47.98,7.33,18.36,153.75,179.74,7.79
2020-12-17 05:00:00,5,1441.96,18.33,49.35,16.63,20.27,160.73,187.15,9.12
2020-12-17 06:00:00,5,1375.2,12.74,47.98,41.13,23.37,171.13,197.27,10.13
2020-12-17 07:00:00,5,947.95,3.24,30.5,97.28,24.56,161.74,178.25,7.79
2020-12-17 08:00:00,5,934.6,2.15,31.53,117.3,34.81,159.02,173.83,9.25
2020-12-17 09:00:00,5,1068.12,2.46,41.47,134.47,55.79,171.73,187.81,11.65
2020-12-17 10:00:00,5,1575.47,3.63,74.03,150.2,100.14,233.04,258.93,16.97
2020-12-17 11:00:00,5,1869.2,3.44,93.22,140.19,113.49,257.63,290.7,19.25
2020-12-17 12:00:00,5,1815.8,1.4,93.22,101.57,96.32,220.57,252.23,18.75
2020-12-17 13:00:00,5,1762.39,0.05,87.05,70.81,82.02,194.84,223.18,15.96
2020-12-17 14:00:00,5,1842.5,0,78.14,63.66,74.39,200.03,228.47,13.81
2020-12-17 15:00:00,5,1922.61,0,69.23,63.66,68.67,216.25,247.59,11.65
2020-12-17 16:00:00,5,1895.9,0,62.38,54.36,55.79,217.26,251.24,9.12
2020-12-17 17:00:00,5,1842.5,0,58.26,40.41,40.53,207.88,244.03,7.73
2020-12-17 18:00:00,5,1682.28,0,54.15,30.04,28.13,192.41,226.64,6.21
2020-12-17 19:00:00,5,1441.96,0.01,48.67,24.68,19.55,174.68,203.34,4.37
2020-12-17 20:00:00,5,1268.39,0.01,41.81,21.1,14.9,162.7,186.48,3.36
2020-12-17 21:00:00,5,1161.58,0.03,35.99,16.99,12.64,155.9,176.9,2.95
2020-12-17 22:00:00,5,1108.17,0.09,32.9,11.62,12.04,151.79,170.96,2.88
2020-12-17 23:00:00,5,1094.82,0.36,31.87,5.68,10.97,150.21,169.93,2.91
2020-12-18 00:00:00,5,1108.17,1.3,30.85,1.7,9.3,147.74,170.43,3.26
2020-12-18 01:00:00,5,1094.82,2.93,28.45,0.84,8.23,136.2,161.48,4.05
2020-12-18 02:00:00,5,1188.28,9.5,30.16,0.45,10.13,128.4,156,5.51
2020-12-18 03:00:00,5,1401.9,23.92,32.22,4.87,12.99,130.27,159.62,6.97
2020-12-18 04:00:00,5,1522.06,32.63,35.99,13.05,14.07,132.33,161.47,8.11
2020-12-18 05:00:00,5,1588.82,29.06,45.24,26.82,14.66,136.99,167.45,10.13
2020-12-18 06:00:00,5,1522.06,15.65,51.41,65.8,16.21,145.5,176.08,11.02
2020-12-18 07:00:00,5,807.76,2.35,18.51,137.33,18.6,132.17,146.26,6.02
2020-12-18 08:00:00,5,807.76,1.48,15.59,173.09,24.56,143.8,156.15,6.21
2020-12-18 09:00:00,5,988.01,1.77,23.31,203.13,41.01,167.95,182.07,8.61
2020-12-18 10:00:00,5,1642.23,3.16,58.26,234.6,90.6,253.21,279.36,15.2
2020-12-18 11:00:00,5,2056.12,3.1,87.74,220.3,118.26,309.3,347.03,18.49
2020-12-18 12:00:00,5,2029.42,1.31,98.71,150.2,107.77,275.95,314.93,19.51
2020-12-18 13:00:00,5,1949.31,0.44,98.71,90.12,87.74,233.07,268.22,19.25
2020-12-18 14:00:00,5,2029.42,0,91.85,59.37,72.48,222.5,257.56,18.49
2020-12-18 15:00:00,5,2136.23,0,82.94,49.35,61.99,229.06,265.9,16.72
2020-12-18 16:00:00,5,2056.12,0,71.97,44.7,48.16,228.45,267.03,12.29
2020-12-18 17:00:00,5,1869.2,0,61.01,40.77,34.81,219.22,257.26,8.61
2020-12-18 18:00:00,5,1682.28,0,53.47,37.55,26.46,208.6,243.36,5.89
2020-12-18 19:00:00,5,1602.17,0.02,52.09,26.46,17.88,202.43,233.02,3.42
2020-12-18 20:00:00,5,1535.42,0.05,47.98,15.02,10.85,197.17,225.22,2.41
2020-12-18 21:00:00,5,1441.96,0.18,39.41,8.4,7.51,188.22,215.64,2.76
2020-12-18 22:00:00,5,1361.85,0.51,32.9,4.2,6.5,180.96,209.15,3.64
2020-12-18 23:00:00,5,1255.04,0.85,27.76,2.57,5.9,170.73,198.05,3.93
2020-12-19 00:00:00,5,1134.87,1.05,23.65,2.26,5.31,160.29,182.99,3.86
2020-12-19 01:00:00,5,1028.06,1.5,21.94,1.97,5.13,151.67,171.35,4.24
2020-12-19 02:00:00,5,1094.82,4.92,26.73,0.57,6.62,150.47,170.84,5.95
2020-12-19 03:00:00,5,1255.04,14.19,32.9,2.59,8.58,151.38,172.19,8.87
2020-12-19 04:00:00,5,1121.52,13.41,32.22,16.99,8.7,135.66,152.28,9.63
2020-12-19 05:00:00,5,974.66,9.95,28.79,37.91,9.3,125.17,140.85,8.49
2020-12-19 06:00:00,5,774.38,4.14,20.74,81.54,11.92,119.13,132.02,6.14
2020-12-19 07:00:00,5,494,0.66,5.74,124.45,12.64,104.88,111.18,1.25
2020-12-19 08:00:00,5,467.3,0.58,5.48,135.9,11.21,100.75,106.57,0.81
2020-12-19 09:00:00,5,487.33,0.69,7.28,143.05,10.97,101.49,107.77,1.22
2020-12-19 10:00:00,5,667.57,1.37,17.99,150.2,24.32,115.05,123.59,4.24
2020-12-19 11:00:00,5,1041.41,1.98,43.53,150.2,61.99,145.1,158.26,10.13
2020-12-19 12:00:00,5,1375.2,0.94,69.23,124.45,82.02,168.09,187.86,15.45
2020-12-19 13:00:00,5,1428.6,0.03,67.86,90.12,68.67,167.84,191.22,16.09
2020-12-19 14:00:00,5,1361.85,0,55.52,74.39,53.88,164.04,187.58,15.58
2020-12-19 15:00:00,5,1321.79,0,46.61,71.53,47.68,161.31,184.28,15.71
2020-12-19 16:00:00,5,1348.5,0,43.18,64.37,39.58,163,187.46,15.58
2020-12-19 17:00:00,5,1415.25,0,44.55,50.07,28.61,167.18,194.34,13.43
2020-12-19 18:00:00,5,1375.2,0,45.24,35.76,18.84,163.65,189.87,8.99
