,DateTime,AQI,CO,NO,NO2,O3,SO2,PM2.5,PM10,NH3,redefined_aqi
256,2020-12-06 16:00:00,5,2510.07,0.0,93.22,45.78,52.93,195.17,239.62,24.57,166.33
257,2020-12-06 17:00:00,5,2136.23,0.0,79.51,38.27,36.72,172.28,211.55,20.77,166.33
258,2020-12-06 18:00:00,5,1922.61,0.01,76.08,26.46,25.75,161.26,196.81,17.99,166.33
259,2020-12-06 19:00:00,5,1762.39,0.1,71.29,15.2,17.17,154.01,185.87,15.96,166.33
260,2020-12-06 20:00:00,5,1522.06,0.17,57.58,11.36,11.56,141.21,168.95,14.44,166.33
261,2020-12-06 21:00:00,5,1121.52,0.02,37.7,17.7,8.35,117.04,137.84,12.16,166.33
262,2020-12-06 22:00:00,5,781.06,0.0,23.31,27.18,8.35,96.38,111.1,10.64,166.33
263,2020-12-06 23:00:00,5,620.84,0.0,16.97,33.98,8.58,84.96,96.61,10.01,166.33
264,2020-12-07 00:00:00,5,554.09,0.0,14.91,38.98,8.7,77.44,87.44,9.75,166.33
265,2020-12-07 01:00:00,5,547.41,0.0,15.94,45.78,9.06,72.72,82.37,10.01,166.33
266,2020-12-07 02:00:00,5,647.54,0.01,25.71,44.35,10.25,73.43,85.29,11.15,166.33
267,2020-12-07 03:00:00,5,761.03,1.84,37.7,43.27,12.4,75.34,88.62,11.65,166.33
268,2020-12-07 04:00:00,5,747.68,5.7,34.96,57.22,15.97,74.57,87.42,11.02,166.33
269,2020-12-07 05:00:00,5,720.98,6.09,30.16,75.82,19.55,76.59,90.63,10.77,166.33
270,2020-12-07 06:00:00,5,640.87,3.47,22.28,115.87,20.98,80.6,94.41,10.13,166.33
271,2020-12-07 07:00:00,5,473.98,1.05,9.85,158.79,16.69,87.13,96.35,5.19,167.21
272,2020-12-07 08:00:00,5,480.65,0.96,10.37,175.95,14.66,93.89,103.09,4.5,167.745
273,2020-12-07 09:00:00,5,520.71,1.15,13.88,183.11,14.78,98.82,108.73,4.81,168.87
274,2020-12-07 10:00:00,5,687.6,1.87,27.76,177.38,20.74,108.17,121.35,6.78,168.87
275,2020-12-07 11:00:00,5,1121.52,2.65,58.26,155.93,36.24,130.69,151.0,11.78,168.87
276,2020-12-07 12:00:00,5,1949.31,1.52,112.41,108.72,62.94,171.34,201.47,20.27,168.87
277,2020-12-07 13:00:00,5,2723.69,0.04,161.77,52.93,79.16,208.24,249.55,27.36,168.87
278,2020-12-07 14:00:00,5,3070.83,0.01,171.36,25.39,78.2,226.84,277.43,31.41,179.9
279,2020-12-07 15:00:00,5,3070.83,0.01,146.69,21.28,70.57,229.41,283.24,33.44,182.805
280,2020-12-07 16:00:00,5,2857.21,0.03,122.01,19.13,56.74,224.68,279.41,30.4,182.805
281,2020-12-07 17:00:00,5,2696.99,0.74,115.16,7.15,38.62,221.54,274.87,24.83,182.805
282,2020-12-07 18:00:00,5,2216.34,2.46,98.71,2.1,22.65,193.26,236.39,17.99,182.805
283,2020-12-07 19:00:00,5,1508.71,1.19,71.29,4.83,14.19,145.05,173.53,12.41,182.805
284,2020-12-07 20:00:00,5,1121.52,0.26,51.41,10.19,10.85,116.87,138.34,10.51,182.805
285,2020-12-07 21:00:00,5,947.95,0.04,38.39,16.81,8.82,104.14,122.99,9.88,182.805
286,2020-12-07 22:00:00,5,894.55,0.01,31.53,22.35,8.35,98.18,115.37,9.5,182.805
287,2020-12-07 23:00:00,5,821.11,0.0,26.39,26.46,7.99,91.04,106.12,9.37,182.805
288,2020-12-08 00:00:00,5,747.68,0.01,23.99,28.61,7.63,85.52,98.86,9.37,182.805
289,2020-12-08 01:00:00,5,727.65,0.01,25.71,29.33,8.35,85.24,98.25,10.13,184.26500000000001
290,2020-12-08 02:00:00,5,894.55,0.57,41.13,22.17,12.28,94.64,111.41,12.41,185.33
291,2020-12-08 03:00:00,5,1121.52,9.16,54.15,25.75,17.17,106.8,126.87,14.06,185.33
292,2020-12-08 04:00:00,5,1001.36,7.94,50.04,50.78,20.5,108.58,126.15,11.91,186.935
293,2020-12-08 05:00:00,5,894.55,6.82,39.76,79.39,22.41,110.13,127.26,10.01,188.825
294,2020-12-08 06:00:00,5,694.28,3.33,25.36,125.89,25.03,108.18,121.95,7.09,189.79500000000002
295,2020-12-08 07:00:00,5,487.33,1.03,10.63,165.94,25.75,96.93,104.84,3.9,190.745
296,2020-12-08 08:00:00,5,480.65,0.78,9.17,183.11,24.56,92.51,99.36,3.64,190.745
297,2020-12-08 09:00:00,5,700.95,0.87,12.85,208.86,30.99,103.96,111.89,6.33,190.745
298,2020-12-08 10:00:00,5,1522.06,1.77,42.84,266.08,71.53,190.39,208.36,15.96,190.745
299,2020-12-08 11:00:00,5,2536.77,1.73,91.85,317.57,127.79,369.3,405.39,22.55,251.82
300,2020-12-08 12:00:00,5,3124.24,0.46,122.01,306.13,156.4,501.16,557.27,24.07,327.76
301,2020-12-08 13:00:00,5,2883.91,0.01,100.08,234.6,137.33,453.29,516.58,19.0,327.76
302,2020-12-08 14:00:00,5,2456.67,0.0,87.05,157.36,108.72,343.12,404.33,18.75,327.76
303,2020-12-08 15:00:00,5,2189.64,0.0,80.2,104.43,85.83,256.91,310.48,22.55,327.76
304,2020-12-08 16:00:00,5,2002.72,0.0,71.97,74.39,64.85,210.33,255.37,23.56,327.76
305,2020-12-08 17:00:00,5,1922.61,0.0,67.86,56.51,47.68,191.49,233.66,21.79,327.76
306,2020-12-08 18:00:00,5,1735.69,0.0,64.43,46.49,34.33,177.37,215.32,17.73,327.76
307,2020-12-08 19:00:00,5,1495.36,0.0,56.89,42.2,23.6,160.45,190.95,12.92,327.76
308,2020-12-08 20:00:00,5,1308.44,0.0,47.3,38.62,17.17,148.04,173.18,10.64,327.76
309,2020-12-08 21:00:00,5,1201.63,0.0,39.76,31.83,13.47,138.84,162.12,10.51,327.76
310,2020-12-08 22:00:00,5,1134.87,0.0,35.3,24.68,11.33,131.63,154.92,11.53,327.76
311,2020-12-08 23:00:00,5,1081.47,0.01,32.22,19.31,9.54,123.25,146.58,12.41,327.76
312,2020-12-09 00:00:00,5,1001.36,0.05,29.47,15.74,7.75,111.05,132.81,12.41,327.76
313,2020-12-09 01:00:00,5,907.9,0.2,29.13,12.7,7.33,98.54,117.78,12.29,328.315
314,2020-12-09 02:00:00,5,988.01,1.77,39.41,5.54,10.01,95.92,116.07,13.43,328.315
315,2020-12-09 03:00:00,5,1121.52,8.72,52.09,6.53,13.71,101.41,122.47,13.68,328.315
316,2020-12-09 04:00:00,5,934.6,7.26,47.3,38.98,18.84,98.78,114.99,10.89,328.315
317,2020-12-09 05:00:00,5,794.41,6.59,38.04,67.95,25.03,91.54,105.88,10.01,328.315
318,2020-12-09 06:00:00,5,667.57,4.02,28.1,108.72,31.95,82.59,94.52,9.75,325.895
319,2020-12-09 07:00:00,5,500.68,1.44,13.37,147.34,27.42,69.41,77.08,7.28,317.175
320,2020-12-09 08:00:00,5,560.76,1.02,12.0,170.23,26.46,72.37,79.6,7.16,317.175
321,2020-12-09 09:00:00,5,834.47,1.4,21.76,197.41,42.92,96.3,106.12,10.64,317.175
322,2020-12-09 10:00:00,5,1668.93,2.99,63.06,240.33,97.28,209.18,232.85,19.25,317.175
323,2020-12-09 11:00:00,5,2536.77,2.4,108.3,277.52,141.14,381.45,427.85,23.56,317.175
324,2020-12-09 12:00:00,5,2643.59,0.56,116.53,254.63,143.05,418.57,476.94,22.8,296.83000000000004
325,2020-12-09 13:00:00,5,2429.96,0.01,100.08,178.81,121.12,352.44,410.17,20.27,277.01
326,2020-12-09 14:00:00,5,2483.37,0.0,102.82,114.44,103.0,311.1,369.19,22.04,277.01
327,2020-12-09 15:00:00,5,2723.69,0.0,109.67,73.67,91.55,297.89,359.15,26.6,277.01
328,2020-12-09 16:00:00,5,2830.51,0.0,111.04,50.78,80.11,296.72,361.62,26.6,277.01
329,2020-12-09 17:00:00,5,2990.72,0.0,112.41,34.33,71.53,308.17,376.8,26.09,277.01
330,2020-12-09 18:00:00,5,3284.45,0.02,122.01,19.67,68.67,330.08,401.65,25.84,277.01
331,2020-12-09 19:00:00,5,3471.37,0.08,127.49,11.62,67.71,353.82,421.87,22.8,277.01
332,2020-12-09 20:00:00,5,3177.64,0.01,111.04,13.77,54.84,351.34,410.63,13.68,277.01
333,2020-12-09 21:00:00,5,2696.99,0.0,85.0,18.42,40.53,340.47,390.81,7.47,277.01
334,2020-12-09 22:00:00,5,2349.85,0.0,64.43,21.46,30.52,339.3,383.01,4.88,277.01
335,2020-12-09 23:00:00,5,2109.53,0.0,52.09,22.17,24.08,336.88,376.84,4.5,277.01
336,2020-12-10 00:00:00,5,1895.9,0.01,45.93,20.56,19.55,317.31,354.52,4.69,277.01
337,2020-12-10 01:00:00,5,1695.63,0.06,46.61,15.2,17.64,270.19,304.16,5.76,277.01
338,2020-12-10 02:00:00,5,1615.52,1.24,56.21,5.5,20.03,226.85,260.82,8.04,277.01
339,2020-12-10 03:00:00,5,1735.69,10.62,66.49,3.09,25.27,207.95,244.71,10.77,277.01
340,2020-12-10 04:00:00,5,1922.61,23.69,73.34,9.84,30.52,191.72,230.76,13.55,277.01
341,2020-12-10 05:00:00,5,2029.42,29.95,80.88,22.89,34.33,175.32,216.18,16.09,277.01
342,2020-12-10 06:00:00,5,2109.53,23.92,90.48,55.79,40.53,176.34,218.59,16.97,277.01
343,2020-12-10 07:00:00,5,1241.68,4.47,41.13,154.5,61.99,144.13,161.89,8.74,278.27
344,2020-12-10 08:00:00,5,1401.9,2.74,40.78,223.16,80.11,188.22,206.44,8.99,291.53
345,2020-12-10 09:00:00,5,1562.12,2.12,47.3,283.24,102.04,248.63,270.1,8.74,319.41499999999996
346,2020-12-10 10:00:00,5,1976.01,1.82,75.4,317.57,154.5,363.1,394.86,7.98,319.41499999999996
347,2020-12-10 11:00:00,5,2029.42,0.96,97.33,268.94,175.48,391.7,430.45,7.54,319.41499999999996
348,2020-12-10 12:00:00,5,1668.93,0.14,85.68,165.94,137.33,311.03,345.53,7.28,296.16999999999996
349,2020-12-10 13:00:00,5,1628.88,0.0,76.77,98.71,102.04,273.85,305.54,8.49,296.16999999999996
350,2020-12-10 14:00:00,5,1869.2,0.0,81.57,70.1,90.6,278.24,311.32,12.54,296.16999999999996
351,2020-12-10 15:00:00,5,2109.53,0.0,82.94,60.8,89.65,290.5,326.35,15.45,296.16999999999996
352,2020-12-10 16:00:00,5,2136.23,0.0,78.14,57.22,88.69,292.66,329.88,16.47,296.16999999999996
353,2020-12-10 17:00:00,5,2002.72,0.0,69.23,55.08,81.06,275.49,312.65,15.83,296.16999999999996
354,2020-12-10 18:00:00,5,1708.98,0.0,58.95,55.08,66.76,245.82,278.28,13.17,296.16999999999996
355,2020-12-10 19:00:00,5,1161.58,0.0,43.18,65.8,47.68,196.53,216.83,7.54,296.16999999999996
356,2020-12-10 20:00:00,5,907.9,0.0,32.56,72.24,31.95,168.83,182.7,5.13,296.16999999999996
357,2020-12-10 21:00:00,5,821.11,0.0,26.05,72.24,27.42,167.68,178.5,3.45,296.16999999999996
358,2020-12-10 22:00:00,5,867.84,0.0,25.02,63.66,33.85,187.04,196.66,2.38,296.16999999999996
359,2020-12-10 23:00:00,5,961.3,0.0,28.79,49.35,43.39,212.48,222.2,1.74,296.16999999999996
360,2020-12-11 00:00:00,5,1068.12,0.0,35.64,35.05,51.02,232.78,243.43,1.95,296.16999999999996
361,2020-12-11 01:00:00,5,1201.63,0.01,45.24,21.64,58.65,246.72,259.13,3.26,296.16999999999996
362,2020-12-11 02:00:00,5,1415.25,0.57,61.01,8.05,75.34,257.42,273.69,6.4,296.16999999999996
363,2020-12-11 03:00:00,5,1708.98,4.86,78.14,1.45,108.72,267.55,288.07,10.51,296.16999999999996
364,2020-12-11 04:00:00,5,1628.88,4.02,89.11,7.42,125.89,241.66,259.58,8.23,296.16999999999996
365,2020-12-11 05:00:00,5,1562.12,4.25,94.59,10.82,125.89,228.81,245.31,6.78,296.16999999999996
366,2020-12-11 06:00:00,5,1575.47,5.59,97.33,12.7,125.89,228.03,244.3,6.02,296.16999999999996
367,2020-12-11 07:00:00,5,1642.23,5.81,97.33,15.91,122.07,231.59,247.16,5.95,304.475
368,2020-12-11 08:00:00,5,1628.88,5.98,94.59,21.82,118.26,226.9,241.42,5.0,304.475
369,2020-12-11 09:00:00,5,1535.42,8.61,95.96,30.04,117.3,212.06,225.14,3.45,304.475
370,2020-12-11 10:00:00,5,1375.2,9.84,98.71,37.55,127.79,190.51,202.64,2.53,304.475
371,2020-12-11 11:00:00,5,1241.68,7.82,101.45,38.98,135.42,171.66,183.77,2.19,262.015
372,2020-12-11 12:00:00,5,1121.52,3.16,105.56,33.62,125.89,154.23,165.98,2.12,247.93
373,2020-12-11 13:00:00,5,1161.58,0.24,116.53,18.6,112.53,148.54,162.28,4.62,246.07999999999998
374,2020-12-11 14:00:00,5,1415.25,0.56,122.01,8.67,100.14,156.28,175.52,10.64,246.07999999999998
375,2020-12-11 15:00:00,5,1735.69,0.8,115.16,6.17,86.78,168.9,195.61,16.21,246.07999999999998
376,2020-12-11 16:00:00,5,1842.5,0.44,101.45,7.78,66.76,173.12,204.94,16.09,237.46499999999997
377,2020-12-11 17:00:00,5,1842.5,0.14,85.0,11.62,51.02,170.98,206.04,14.06,225.175
378,2020-12-11 18:00:00,5,1762.39,0.06,72.66,15.02,42.44,163.42,199.4,11.78,225.175
379,2020-12-11 19:00:00,5,1548.77,0.01,61.01,19.67,38.62,147.08,179.33,9.12,225.175
380,2020-12-11 20:00:00,5,1241.68,0.0,45.93,26.11,31.95,125.2,151.15,6.27,219.61
381,2020-12-11 21:00:00,5,921.25,0.0,31.53,33.98,23.84,103.81,121.6,4.18,204.83499999999998
382,2020-12-11 22:00:00,5,714.3,0.0,22.96,42.2,19.31,88.82,99.49,3.04,193.78
383,2020-12-11 23:00:00,5,627.52,0.0,19.36,47.92,17.64,80.24,87.0,2.47,187.535
384,2020-12-12 00:00:00,5,594.14,0.0,18.51,50.07,16.93,75.79,80.98,2.22,184.525
385,2020-12-12 01:00:00,5,594.14,0.0,19.19,48.64,15.97,73.54,78.2,2.25,183.135
386,2020-12-12 02:00:00,5,674.25,0.0,25.02,41.84,17.64,75.07,81.08,3.04,183.135
387,2020-12-12 03:00:00,5,801.09,0.8,35.64,33.26,21.94,77.57,85.68,4.05,168.89
388,2020-12-12 04:00:00,5,847.82,4.02,37.01,35.41,24.8,75.49,84.18,4.37,162.68
389,2020-12-12 05:00:00,5,854.49,6.15,34.27,47.92,27.9,77.57,86.83,5.32,162.68
390,2020-12-12 06:00:00,5,867.84,5.76,33.24,75.1,33.85,87.05,97.01,6.52,162.68
391,2020-12-12 07:00:00,5,727.65,3.21,26.39,111.58,35.29,76.76,84.21,4.5,159.81
392,2020-12-12 08:00:00,5,714.3,2.12,27.76,125.89,42.44,73.94,80.89,4.43,151.67
393,2020-12-12 09:00:00,5,754.36,1.44,35.3,123.02,51.5,74.88,82.48,5.51,142.12
394,2020-12-12 10:00:00,5,867.84,1.23,50.72,100.14,68.67,74.44,83.28,7.73,142.12
395,2020-12-12 11:00:00,5,934.6,1.22,61.01,73.67,82.97,75.0,84.75,8.99,142.12
396,2020-12-12 12:00:00,5,934.6,0.41,58.95,59.37,80.11,75.32,84.7,8.11,142.12
397,2020-12-12 13:00:00,5,921.25,0.01,54.15,51.5,69.62,76.44,84.63,6.21,142.12
398,2020-12-12 14:00:00,5,934.6,0.0,49.35,45.42,62.94,77.73,85.24,5.51,142.12
399,2020-12-12 15:00:00,5,894.55,0.0,44.55,41.49,58.17,76.77,84.1,4.5,142.12
400,2020-12-12 16:00:00,5,881.2,0.0,40.44,33.62,42.92,76.32,85.33,4.43,142.12
401,2020-12-12 17:00:00,5,867.84,0.0,37.01,26.82,29.09,73.98,84.75,4.69,138.8
402,2020-12-12 18:00:00,5,847.82,0.01,34.27,24.32,21.7,68.95,79.73,4.37,128.76500000000001
403,2020-12-12 19:00:00,5,814.44,0.0,32.22,23.96,17.64,65.68,75.66,3.64,113.405
404,2020-12-12 20:00:00,5,801.09,0.0,30.85,23.25,16.93,64.7,74.46,3.29,98.03
405,2020-12-12 21:00:00,5,801.09,0.0,30.5,21.99,17.64,65.45,75.46,3.23,86.975
406,2020-12-12 22:00:00,5,854.49,0.01,31.87,18.6,19.79,68.81,80.7,3.61,85.735
407,2020-12-12 23:00:00,5,947.95,0.02,33.59,14.48,21.46,73.86,88.35,4.24,85.735
408,2020-12-13 00:00:00,5,1041.41,0.08,35.64,10.46,24.08,80.55,96.84,5.13,85.735
409,2020-12-13 01:00:00,5,1134.87,0.48,38.73,5.81,24.56,86.32,104.5,5.64,89.47999999999999
410,2020-12-13 02:00:00,5,1321.79,4.97,42.84,0.84,26.94,97.39,119.5,7.28,96.97999999999999
411,2020-12-13 03:00:00,5,1668.93,19.0,43.18,0.07,32.9,117.02,144.92,10.77,109.69
412,2020-12-13 04:00:00,5,1308.44,12.63,46.61,0.84,43.87,120.97,140.46,10.01,109.69
413,2020-12-13 05:00:00,5,1068.12,6.65,47.3,4.96,41.96,117.99,134.23,9.25,109.69
414,2020-12-13 06:00:00,5,894.55,4.25,42.5,17.17,40.05,114.36,127.33,7.85,109.69
415,2020-12-13 07:00:00,5,654.22,2.63,27.76,65.09,34.81,109.71,117.78,3.93,109.69
416,2020-12-13 08:00:00,5,614.17,1.72,27.08,87.98,36.72,108.29,115.25,2.98,109.69
417,2020-12-13 09:00:00,5,667.57,1.4,31.19,92.98,43.39,106.29,113.3,3.55,109.69
418,2020-12-13 10:00:00,5,807.76,1.48,43.53,85.83,61.99,100.7,108.93,5.89,109.69
419,2020-12-13 11:00:00,5,961.3,1.52,63.75,66.52,87.74,96.04,106.72,8.87,109.69
420,2020-12-13 12:00:00,5,1014.71,0.59,73.34,45.78,97.28,85.53,97.81,10.01,109.69
421,2020-12-13 13:00:00,5,1014.71,0.02,69.92,33.26,91.55,74.89,87.7,10.13,109.69
422,2020-12-13 14:00:00,5,1068.12,0.0,64.43,27.18,81.06,70.72,84.28,11.15,109.69
423,2020-12-13 15:00:00,5,1094.82,0.0,58.95,24.68,71.53,72.21,86.78,11.78,109.69
424,2020-12-13 16:00:00,5,1014.71,0.0,52.09,23.96,59.13,73.91,88.32,10.01,109.69
425,2020-12-13 17:00:00,5,921.25,0.0,45.93,23.96,45.3,76.08,89.66,7.85,109.69
426,2020-12-13 18:00:00,5,834.47,0.0,40.1,25.03,35.29,79.07,91.49,6.21,109.69
427,2020-12-13 19:00:00,5,794.41,0.0,35.64,25.39,27.9,83.01,94.74,4.94,109.69
428,2020-12-13 20:00:00,5,787.74,0.0,33.24,23.96,23.13,87.59,99.23,4.18,110.19
429,2020-12-13 21:00:00,5,767.71,0.0,30.85,23.25,20.03,90.15,100.87,3.64,112.81
430,2020-12-13 22:00:00,5,754.36,0.0,30.5,22.89,20.5,94.22,103.19,3.1,114.6
431,2020-12-13 23:00:00,5,774.38,0.0,33.59,21.64,26.7,101.77,109.48,2.76,114.6
432,2020-12-14 00:00:00,5,867.84,0.01,41.47,18.42,41.96,114.45,121.94,2.95,114.6
433,2020-12-14 01:00:00,5,947.95,0.03,54.15,16.63,65.8,131.35,138.19,2.34,114.6
434,2020-12-14 02:00:00,5,1068.12,0.54,67.86,8.94,84.88,147.81,155.58,2.22,119.93
435,2020-12-14 03:00:00,5,1188.28,4.92,73.34,2.55,97.28,157.64,166.67,2.09,125.475
436,2020-12-14 04:00:00,5,1148.22,9.5,66.49,4.6,92.51,148.02,156.45,1.54,125.475
437,2020-12-14 05:00:00,5,1041.41,9.5,56.21,8.67,64.85,132.61,140.22,1.63,125.475
438,2020-12-14 06:00:00,5,961.3,7.26,46.61,14.31,41.49,119.94,126.44,1.93,125.475
439,2020-12-14 07:00:00,5,921.25,5.87,39.07,25.75,29.8,108.04,113.65,2.09,125.475
440,2020-12-14 08:00:00,5,921.25,6.15,35.64,43.27,27.42,98.2,103.64,2.44,125.475
441,2020-12-14 09:00:00,5,934.6,5.36,33.93,65.8,27.18,92.6,97.92,2.79,125.475
442,2020-12-14 10:00:00,5,827.79,3.8,34.27,86.55,29.56,83.01,88.33,2.41,125.475
443,2020-12-14 11:00:00,5,881.2,3.07,50.04,82.25,50.07,83.35,89.84,3.64,125.475
444,2020-12-14 12:00:00,5,1094.82,1.33,81.57,63.66,83.92,101.84,111.55,5.95,125.475
445,2020-12-14 13:00:00,5,1415.25,0.05,115.16,34.33,106.81,131.04,147.88,9.5,125.475
446,2020-12-14 14:00:00,5,1815.8,0.12,127.49,15.38,109.67,166.12,192.06,13.05,139.42000000000002
447,2020-12-14 15:00:00,5,2082.82,0.08,108.3,15.91,94.41,199.21,232.38,13.3,160.35
448,2020-12-14 16:00:00,5,2056.12,0.01,83.63,23.25,76.29,211.53,246.6,9.75,167.465
449,2020-12-14 17:00:00,5,1815.8,0.0,66.49,27.18,60.08,200.92,234.13,6.78,167.465
450,2020-12-14 18:00:00,5,1522.06,0.0,54.84,27.9,46.25,183.87,212.44,4.62,167.465
451,2020-12-14 19:00:00,5,1268.39,0.0,45.93,28.61,36.72,168.56,190.85,2.79,167.465
452,2020-12-14 20:00:00,5,1121.52,0.0,38.73,28.25,30.99,165.85,184.2,1.76,167.465
453,2020-12-14 21:00:00,5,1054.76,0.0,33.24,26.46,27.42,167.37,183.17,1.52,167.465
454,2020-12-14 22:00:00,5,1041.41,0.0,30.5,23.25,25.27,170.63,185.4,1.69,167.465
455,2020-12-14 23:00:00,5,1041.41,0.01,29.47,19.67,23.37,173.77,188.19,1.9,167.465
456,2020-12-15 00:00:00,5,1041.41,0.03,30.16,15.56,20.98,173.39,187.67,2.09,167.465
457,2020-12-15 01:00:00,5,1054.76,0.19,32.22,10.46,18.6,169.78,184.03,2.5,167.465
458,2020-12-15 02:00:00,5,1174.93,2.12,40.1,3.17,19.79,166.82,183.23,3.93,167.465
459,2020-12-15 03:00:00,5,1375.2,11.96,45.93,4.51,25.27,165.39,185.27,5.76,167.465
460,2020-12-15 04:00:00,5,1428.6,19.22,45.93,15.91,31.47,156.13,176.23,7.09,167.465
461,2020-12-15 05:00:00,5,1548.77,20.79,48.67,30.04,36.24,158.86,181.98,9.25,167.465
462,2020-12-15 06:00:00,5,1668.93,15.65,56.21,61.51,44.35,172.56,199.4,12.29,167.465
463,2020-12-15 07:00:00,5,1121.52,6.43,41.81,117.3,58.17,124.94,140.59,7.66,167.465
464,2020-12-15 08:00:00,5,1028.06,4.92,41.81,153.07,74.39,125.33,138.9,6.78,167.465
465,2020-12-15 09:00:00,5,1028.06,4.3,45.24,173.09,88.69,133.87,147.52,6.84,167.465
466,2020-12-15 10:00:00,5,1094.82,4.02,52.09,168.8,100.14,139.07,154.12,8.61,168.22
467,2020-12-15 11:00:00,5,1148.22,2.88,54.84,151.63,95.37,147.7,164.04,9.63,179.075
468,2020-12-15 12:00:00,5,1174.93,0.92,57.58,128.75,89.65,156.21,172.89,8.04,192.75
469,2020-12-15 13:00:00,5,1201.63,0.02,58.26,104.43,88.69,157.93,174.31,6.59,192.75
470,2020-12-15 14:00:00,5,1228.33,0.0,56.21,91.55,86.78,157.95,175.22,6.33,192.75
471,2020-12-15 15:00:00,5,1228.33,0.0,52.78,88.69,82.97,157.83,175.82,6.08,192.75
472,2020-12-15 16:00:00,5,1134.87,0.0,45.93,86.55,75.34,151.18,168.97,4.62,186.515
473,2020-12-15 17:00:00,5,1054.76,0.0,40.78,80.82,69.62,143.57,160.71,3.96,175.67000000000002
474,2020-12-15 18:00:00,5,961.3,0.0,37.01,73.67,63.9,135.89,151.54,3.17,169.15
475,2020-12-15 19:00:00,5,894.55,0.0,33.59,66.52,56.27,126.32,139.84,2.72,169.15
476,2020-12-15 20:00:00,5,867.84,0.0,30.5,59.37,46.73,123.91,136.35,2.53,167.875
477,2020-12-15 21:00:00,5,847.82,0.0,27.08,55.79,35.76,122.01,133.39,2.57,166.39499999999998
478,2020-12-15 22:00:00,5,827.79,0.0,24.33,55.08,27.66,117.33,128.13,2.82,163.765
479,2020-12-15 23:00:00,5,821.11,0.0,22.96,52.21,22.65,112.57,123.15,2.98,161.275
480,2020-12-16 00:00:00,5,827.79,0.0,22.96,45.78,19.79,108.64,119.34,2.98,159.37
481,2020-12-16 01:00:00,5,847.82,0.0,25.71,36.12,18.36,105.64,116.8,3.14,158.1
482,2020-12-16 02:00:00,5,947.95,0.08,35.64,21.64,20.74,106.79,120.5,4.31,158.1
483,2020-12-16 03:00:00,5,1134.87,2.52,49.35,7.69,25.75,113.13,130.08,5.64,158.1
484,2020-12-16 04:00:00,5,1268.39,9.39,51.41,5.28,27.9,119.93,139.19,6.4,158.1
485,2020-12-16 05:00:00,5,1388.55,14.75,51.41,7.6,30.28,127.04,149.3,8.04,158.1
486,2020-12-16 06:00:00,5,1508.71,17.21,54.84,11.27,35.76,134.11,160.1,10.64,146.31
487,2020-12-16 07:00:00,5,1201.63,6.04,54.84,48.64,46.73,125.18,143.53,8.87,146.31
488,2020-12-16 08:00:00,5,1188.28,5.03,58.26,74.39,65.8,131.64,148.98,10.13,146.31
489,2020-12-16 09:00:00,5,1214.98,4.92,64.43,92.98,81.06,139.42,157.34,11.02,146.31
490,2020-12-16 10:00:00,5,1335.14,5.42,77.46,98.71,103.0,150.16,170.95,13.17,146.31
491,2020-12-16 11:00:00,5,1415.25,4.19,78.83,95.84,103.95,148.57,171.01,14.82,146.31
492,2020-12-16 12:00:00,5,1415.25,1.26,74.71,94.41,88.69,149.81,171.83,14.06,146.31
493,2020-12-16 13:00:00,5,1468.66,0.03,67.86,90.12,79.16,160.84,182.19,12.03,149.495
494,2020-12-16 14:00:00,5,1508.71,0.0,60.32,82.97,75.34,172.74,194.23,10.64,155.515
495,2020-12-16 15:00:00,5,1428.6,0.0,50.72,81.54,66.76,173.23,194.49,9.75,155.645
496,2020-12-16 16:00:00,5,1188.28,0.0,38.39,85.12,49.11,154.43,173.64,7.47,155.645
497,2020-12-16 17:00:00,5,1068.12,0.0,32.22,81.54,35.76,138.53,156.54,6.84,155.645
498,2020-12-16 18:00:00,5,988.01,0.0,29.47,71.53,28.37,123.99,140.37,6.46,155.645
499,2020-12-16 19:00:00,5,881.2,0.0,27.08,61.51,22.17,109.21,122.78,5.07,155.645
500,2020-12-16 20:00:00,5,807.76,0.0,23.65,54.36,17.17,100.03,111.5,3.9,152.995
501,2020-12-16 21:00:00,5,761.03,0.0,20.91,47.92,13.71,96.73,106.81,3.1,150.65
502,2020-12-16 22:00:00,5,767.71,0.0,20.39,38.98,12.16,98.7,108.8,2.76,150.65
503,2020-12-16 23:00:00,5,801.09,0.0,21.59,28.25,11.21,105.46,116.99,2.63,150.65
504,2020-12-17 00:00:00,5,841.14,0.02,23.65,18.77,10.61,114.22,128.14,2.72,150.65
505,2020-12-17 01:00:00,5,907.9,0.2,27.08,11.09,10.37,123.24,140.07,3.36,150.65
506,2020-12-17 02:00:00,5,1068.12,2.21,36.33,3.31,12.76,133.2,154.41,5.13,150.65
507,2020-12-17 03:00:00,5,1321.79,11.74,45.24,1.92,16.21,146.12,171.16,6.9,150.65
508,2020-12-17 04:00:00,5,1428.6,19.45,47.98,7.33,18.36,153.75,179.74,7.79,150.65
509,2020-12-17 05:00:00,5,1441.96,18.33,49.35,16.63,20.27,160.73,187.15,9.12,150.65
510,2020-12-17 06:00:00,5,1375.2,12.74,47.98,41.13,23.37,171.13,197.27,10.13,152.04000000000002
511,2020-12-17 07:00:00,5,947.95,3.24,30.5,97.28,24.56,161.74,178.25,7.79,152.04000000000002
512,2020-12-17 08:00:00,5,934.6,2.15,31.53,117.3,34.81,159.02,173.83,9.25,152.04000000000002
