Sr.NO,Date,Start Time,End Time,PM2.5 (ug/m3),PM10 (ug/m3),NO2 (ug/m3),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3)
286,3/17/2021,23:00:00,0:00:00,91.27,204.38,96.16,15.11,29.95,1.91,13.65
287,3/18/2021,0:00:00,1:00:00,108.5,259,100.34,14.02,23.93,1.83,0.22
288,3/18/2021,1:00:00,2:00:00,120.52,261.5,233.42,11.35,26.21,2.08,0.18
289,3/18/2021,2:00:00,3:00:00,137.92,321.9,211.03,14.73,28.61,1.89,0.38
290,3/18/2021,3:00:00,4:00:00,140.5,315.16,136.08,19.34,31.98,1.83,0.26
291,3/18/2021,4:00:00,5:00:00,136.25,332.89,93.05,14.4,32.61,1.88,0.73
292,3/18/2021,5:00:00,6:00:00,135.73,330.35,87.46,14.35,32.41,1.44,0.83
293,3/18/2021,6:00:00,7:00:00,121.33,276.2,64.26,12.99,40.56,1.54,0.7
294,3/18/2021,7:00:00,8:00:00,106.39,250.4,66.13,11.78,40.39,1.67,0.85
295,3/18/2021,8:00:00,9:00:00,116.73,259.73,75.37,13.29,61.1,1.62,2.46
296,3/18/2021,9:00:00,10:00:00,105.33,255.2,83.33,15.08,55.96,1.32,6.43
297,3/18/2021,10:00:00,11:00:00,92,227,66.76,14.68,44.42,0.93,35.48
298,3/18/2021,11:00:00,12:00:00,86.51,217.92,58.92,14.21,39.41,0.69,60.42
299,3/18/2021,12:00:00,13:00:00,70.27,198.07,61.23,15.61,32.86,0.6,53.25
300,3/18/2021,13:00:00,14:00:00,69.33,185.67,48.42,17.13,27.46,0.52,98.37
301,3/18/2021,14:00:00,15:00:00,56.12,170,62.57,19.56,14.61,0.6,40.72
302,3/18/2021,15:00:00,16:00:00,53.58,170.61,50.98,19.17,13.94,0.57,52.12
303,3/18/2021,16:00:00,17:00:00,113.63,182.73,34.29,16.84,16.95,0.57,79.21
304,3/18/2021,17:00:00,18:00:00,160,178,31.94,14.58,19.64,0.58,84.12
305,3/18/2021,18:00:00,19:00:00,105.5,152,40.75,13.34,18.68,0.57,55.22
306,3/18/2021,19:00:00,20:00:00,71.03,143.2,55.71,14.03,14.61,0.57,23.66
307,3/18/2021,20:00:00,21:00:00,59,135.58,92.35,13.2,17.48,0.58,3.76
308,3/18/2021,21:00:00,22:00:00,70.33,188.27,95.12,12.79,23.75,0.57,0.61
309,3/18/2021,22:00:00,23:00:00,116.5,330,175.66,14.23,24.93,0.57,1.04
310,3/18/2021,23:00:00,0:00:00,134.51,361.53,203.66,14.29,25.23,0.58,0.85
311,3/19/2021,0:00:00,1:00:00,102.69,307.01,193.26,12.64,30.68,0.57,0.65
312,3/19/2021,1:00:00,2:00:00,110.67,330.59,196.1,12.25,31.7,0.57,0.1
313,3/19/2021,2:00:00,3:00:00,113.5,290,90.64,11.39,31.35,0.58,0.47
314,3/19/2021,3:00:00,4:00:00,109.41,270.2,70.98,11.62,29.08,0.57,2.53
315,3/19/2021,4:00:00,5:00:00,84.06,235.32,66.12,11.17,31.22,0.58,0.61
316,3/19/2021,5:00:00,6:00:00,74,203,48.89,14,25.31,0.58,0.57
317,3/19/2021,6:00:00,7:00:00,77,154.36,52.83,15.72,26.01,0.6,0.55
318,3/19/2021,7:00:00,8:00:00,80.91,221.8,57.09,15.53,24.64,0.6,1.14
319,3/19/2021,8:00:00,9:00:00,86.22,228.6,65.04,17.11,28.39,0.58,0.83
320,3/19/2021,9:00:00,10:00:00,90.18,223.53,66.01,19.62,67.24,0.58,15.31
321,3/19/2021,10:00:00,11:00:00,118.36,235,62.71,17.42,58.32,0.69,35.78
322,3/19/2021,11:00:00,12:00:00,78.15,224,64.59,18.05,34.17,0.55,53.67
323,3/19/2021,12:00:00,13:00:00,64.57,199.8,64.44,18.36,28.43,0.49,60.27
324,3/19/2021,13:00:00,14:00:00,59.63,180,56.33,16.12,22.3,0.55,74.22
325,3/19/2021,14:00:00,15:00:00,51,211,52.76,14.92,18.34,0.44,48.55
326,3/19/2021,15:00:00,16:00:00,46.08,183.8,54.39,13.74,21.78,0.42,60.76
327,3/19/2021,16:00:00,17:00:00,48.97,159.4,56.17,12.94,20.68,0.39,40.24
328,3/19/2021,17:00:00,18:00:00,42.79,150.8,33.59,10.66,19.6,0.33,43.69
329,3/19/2021,18:00:00,19:00:00,37,136.07,44.86,11.39,22.62,0.56,38.48
330,3/19/2021,19:00:00,20:00:00,46.29,156.6,74.37,10.99,21.46,0.82,11.77
331,3/19/2021,20:00:00,21:00:00,60,173.37,76.9,12.79,18.66,1.54,4.23
332,3/19/2021,21:00:00,22:00:00,76.42,192.8,69.32,11.36,23.08,2.34,1.83
333,3/19/2021,22:00:00,23:00:00,82.62,321.37,60.94,13.84,22.22,2.2,2.39
334,3/19/2021,23:00:00,0:00:00,84.89,295,58.69,17.14,19.12,1.2,2.65
335,3/20/2021,0:00:00,1:00:00,74.8,251.95,49.19,15.37,20.42,1.61,1.81
336,3/20/2021,1:00:00,2:00:00,78.17,252.16,40.02,14.07,23.51,1.96,2.43
337,3/20/2021,2:00:00,3:00:00,94.53,299.73,32.8,13.14,25.27,1.67,1.6
338,3/20/2021,3:00:00,4:00:00,91.16,281.6,30.52,14.62,24.73,1.31,1.21
339,3/20/2021,4:00:00,5:00:00,84.67,273,24.41,14.58,21.29,0.76,0.73
340,3/20/2021,5:00:00,6:00:00,69.2,181.8,23.08,13.65,18.27,0.49,0.2
341,3/20/2021,6:00:00,7:00:00,43.87,156.6,19.97,14.76,16.82,0.55,0.16
342,3/20/2021,7:00:00,8:00:00,63.87,148.87,20.78,15.72,21.06,0.74,7.18
343,3/20/2021,8:00:00,9:00:00,58.67,166.59,16.03,16.25,22.2,0.64,14.81
344,3/20/2021,9:00:00,10:00:00,55.52,180.2,14.68,15.7,22.9,0.69,25.8
345,3/20/2021,10:00:00,11:00:00,56.66,180.8,17.16,15.89,22.96,0.51,32.89
346,3/20/2021,11:00:00,12:00:00,57.73,190.83,15.96,15.95,27.84,0.5,27.61
347,3/20/2021,12:00:00,13:00:00,58.7,222.6,15.93,15.85,27.02,0.42,38.93
348,3/20/2021,13:00:00,14:00:00,50.29,194.12,16.35,15.89,22.46,0.52,66.12
349,3/20/2021,14:00:00,15:00:00,51.87,188.2,27.57,15.66,17.26,0.56,49.8
350,3/20/2021,15:00:00,16:00:00,55.23,250.38,34.3,15.78,14.38,0.53,27.56
351,3/20/2021,16:00:00,17:00:00,49.88,262,39.4,15.73,15.19,0.47,29.17
352,3/20/2021,17:00:00,18:00:00,46,239.47,43.55,15.44,17.53,0.63,22.68
353,3/20/2021,18:00:00,19:00:00,46.71,206.8,62.02,14.96,16.34,0.67,9.21
354,3/20/2021,19:00:00,20:00:00,49.78,207.97,49.62,16.55,16.13,0.68,4.06
355,3/20/2021,20:00:00,21:00:00,52.5,205,46.55,15.54,15.04,1.03,1.7
356,3/20/2021,21:00:00,22:00:00,51.64,208.2,45.39,13.87,14.46,0.94,0.55
357,3/20/2021,22:00:00,23:00:00,54.91,211.4,52.13,12.88,17.54,2.39,1.41
358,3/20/2021,23:00:00,0:00:00,68.45,324,95.71,15.72,18.27,1.85,1.19
359,3/21/2021,0:00:00,1:00:00,81.43,308.95,61.51,20.27,18.56,1.47,1.48
360,3/21/2021,1:00:00,2:00:00,80.09,258,42.6,20.75,18.48,1.43,2.17
361,3/21/2021,2:00:00,3:00:00,78.33,287.86,36.26,22.77,19.55,1.27,1.32
362,3/21/2021,3:00:00,4:00:00,89.27,299.61,45.1,21.99,22.56,1.52,1.97
363,3/21/2021,4:00:00,5:00:00,97.95,304,28.27,24.02,20.95,1.47,2.22
364,3/21/2021,5:00:00,6:00:00,93.31,279.49,30.26,21.81,20.57,1.3,1.22
365,3/21/2021,6:00:00,7:00:00,83,251.4,33.19,20.68,20.64,1.43,0.97
366,3/21/2021,7:00:00,8:00:00,89.05,263.6,40.42,22.96,20.92,1.71,1.69
367,3/21/2021,8:00:00,9:00:00,100.36,286.33,50.88,19.85,20.78,1.53,0.81
368,3/21/2021,9:00:00,10:00:00,92.82,240.6,44.52,20.8,27.83,1.04,8.11
369,3/21/2021,10:00:00,11:00:00,86.89,264.67,48.64,20.95,32.24,1.03,25.17
370,3/21/2021,11:00:00,12:00:00,95.53,262.04,44.66,19,30.3,0.77,59.17
371,3/21/2021,12:00:00,13:00:00,82.47,222.2,66.17,21.52,18.05,0.92,76.89
372,3/21/2021,13:00:00,14:00:00,78.38,193.87,59.13,22.7,17.84,0.83,92.31
373,3/21/2021,14:00:00,15:00:00,70,198.57,52.88,22.82,16.91,0.78,114.91
374,3/21/2021,15:00:00,16:00:00,73.2,185.06,58.94,23.08,22.04,0.96,103.97
375,3/21/2021,16:00:00,17:00:00,82.22,177.81,50.06,24.48,16.97,0.79,90.29
376,3/21/2021,17:00:00,18:00:00,75.91,170.62,63.94,22.41,16.65,0.99,66.55
377,3/21/2021,18:00:00,19:00:00,54.71,180.2,53.65,21.83,15.26,0.8,43.38
378,3/21/2021,19:00:00,20:00:00,57.3,191.07,66.56,19.41,14.94,0.8,17.53
379,3/21/2021,20:00:00,21:00:00,60.22,182,71.9,16.4,13.87,1.13,5.34
380,3/21/2021,21:00:00,22:00:00,56.42,179,66.03,15.2,14.66,1.25,0.89
381,3/21/2021,22:00:00,23:00:00,64.02,190.16,58.96,17.83,15.79,1.83,2.25
382,3/21/2021,23:00:00,0:00:00,73.71,258.37,54.7,22.05,15.31,1.27,1.91
383,3/22/2021,0:00:00,1:00:00,70.38,206.44,51.02,24.56,15.81,1.2,1.3
384,3/22/2021,1:00:00,2:00:00,63.78,175.45,47.73,23.01,17.27,1.39,1.46
385,3/22/2021,2:00:00,3:00:00,69.13,203.2,48.25,23.36,17.9,1.31,1.17
386,3/22/2021,3:00:00,4:00:00,79.67,205.42,34.98,19.6,19.64,1.18,1.37
387,3/22/2021,4:00:00,5:00:00,90.85,236.57,34.65,21.12,18.11,1.11,1.34
388,3/22/2021,5:00:00,6:00:00,82.02,180.2,23.62,17.29,19.96,1.24,1.15
389,3/22/2021,6:00:00,7:00:00,85.44,223.2,24.27,17.35,20.16,1.48,0.17
390,3/22/2021,7:00:00,8:00:00,96.27,226.8,31.73,19.52,18.88,1.11,0.83
391,3/22/2021,8:00:00,9:00:00,78.91,197.6,42.96,21.16,17.82,1.25,2.33
392,3/22/2021,9:00:00,10:00:00,87.42,212.53,42.71,20.12,18.47,1.21,10.83
393,3/22/2021,10:00:00,11:00:00,91.13,211.6,35.32,21.21,19.56,0.98,28.89
394,3/22/2021,11:00:00,12:00:00,96.1,212.4,45.6,19.41,7.45,0.78,47.37
395,3/22/2021,12:00:00,13:00:00,88.98,203.43,21.26,23.71,6.14,0.59,94.78
396,3/22/2021,13:00:00,14:00:00,79.29,177.88,36.61,28.89,11.05,0.63,109.06
397,3/22/2021,14:00:00,15:00:00,78,158.45,39.11,24.34,8.21,0.64,85.47
398,3/22/2021,15:00:00,16:00:00,60,163.77,38.88,21.91,8.47,0.56,62.89
399,3/22/2021,16:00:00,17:00:00,59.29,156.43,37.17,21.85,9.3,0.48,83.72
400,3/22/2021,17:00:00,18:00:00,61.2,154.8,36.24,21.6,8.55,0.42,67.74
401,3/22/2021,18:00:00,19:00:00,60.6,143.84,68.55,21.3,8.61,0.61,29.07
402,3/22/2021,19:00:00,20:00:00,52,157,94.01,20.96,8.64,1.25,1.37
403,3/22/2021,20:00:00,21:00:00,60.69,182.51,82.67,18.69,9.45,1.63,0.51
404,3/22/2021,21:00:00,22:00:00,70.64,177.84,70.93,18.63,7.3,1.65,1.38
405,3/22/2021,22:00:00,23:00:00,85.64,236.01,106.9,17.13,7.87,2.48,2.73
406,3/22/2021,23:00:00,0:00:00,117.56,315.8,64.19,17.25,7.5,3.12,2.52
407,3/23/2021,0:00:00,1:00:00,123.64,382.85,72.35,27.41,7.16,2.11,5.44
408,3/23/2021,1:00:00,2:00:00,115.47,353.6,62.47,23.9,6.07,1.2,1.98
409,3/23/2021,2:00:00,3:00:00,102,252.6,53.65,23.28,6.93,1.31,0.74
410,3/23/2021,3:00:00,4:00:00,101.28,241.21,48.9,19.68,6.82,1.26,1.26
411,3/23/2021,4:00:00,5:00:00,103.79,227.2,51.19,15.75,7.41,1.33,0.77
412,3/23/2021,5:00:00,6:00:00,99.4,253.4,62.06,17.28,6.95,0.92,2.13
413,3/23/2021,6:00:00,7:00:00,87.22,199.62,50.21,20.88,6.62,1.32,1.89
414,3/23/2021,7:00:00,8:00:00,101.24,227.05,57.38,19.9,6.99,1.78,0.49
415,3/23/2021,8:00:00,9:00:00,115.28,312.94,62.11,23.05,6.85,1.19,6.76
416,3/23/2021,9:00:00,10:00:00,112.21,251.48,95.25,23.11,6.82,1.66,9.05
417,3/23/2021,10:00:00,11:00:00,108.64,246.94,85.2,22.86,6.89,1.19,35.77
418,3/23/2021,11:00:00,12:00:00,101.95,222.3,54.7,20.7,6.85,0.9,89.79
419,3/23/2021,12:00:00,13:00:00,86.22,166,36.46,18.94,6.85,0.77,125.78
420,3/23/2021,13:00:00,14:00:00,75.31,144.47,39.58,18.78,6.87,0.75,130.78
421,3/23/2021,14:00:00,15:00:00,63.93,143.78,46.38,21.96,8.29,0.68,131.61
422,3/23/2021,15:00:00,16:00:00,59.85,148.99,29.56,23.1,9.92,0.52,111.43
423,3/23/2021,16:00:00,17:00:00,52.42,130.07,30.65,21.02,12.52,0.45,94.98
424,3/23/2021,17:00:00,18:00:00,46,127.4,41.11,20.29,14.35,0.57,72.52
425,3/23/2021,18:00:00,19:00:00,48.49,143.15,60.64,18.82,12.58,0.74,46.8
426,3/23/2021,19:00:00,20:00:00,54.48,150.99,108.86,13.94,15.01,1.5,4.48
427,3/23/2021,20:00:00,21:00:00,64.43,158.38,107.14,14.41,22.43,1.51,18.23
428,3/23/2021,21:00:00,22:00:00,80.51,211.82,96.81,17.87,19.69,1.23,8.74
429,3/23/2021,22:00:00,23:00:00,103.21,213.04,145.95,14.75,24.6,1.61,4.01
430,3/23/2021,23:00:00,0:00:00,101.07,255.41,199.12,12.53,27.11,2.64,2.22
431,3/24/2021,0:00:00,1:00:00,106.2,290.83,161.35,15.34,25.3,2.06,1.4
432,3/24/2021,1:00:00,2:00:00,108.8,280.2,116.44,17.27,24.5,1.7,0.53
433,3/24/2021,2:00:00,3:00:00,102.28,260.85,92.95,12.1,25.27,1.88,0.95
434,3/24/2021,3:00:00,4:00:00,104.37,237.93,95.68,12.3,25.54,1.69,0.36
435,3/24/2021,4:00:00,5:00:00,111.58,245.71,85.17,15.65,26.91,1.32,2.26
436,3/24/2021,5:00:00,6:00:00,117.64,206.6,89.84,15.64,26.07,1.19,3.03
437,3/24/2021,6:00:00,7:00:00,117,236.66,58.44,16.42,58.92,0.93,19.09
438,3/24/2021,7:00:00,8:00:00,115.92,242.22,61.22,16.15,67.52,1.06,18.07
439,3/24/2021,8:00:00,9:00:00,105.33,232.23,40.62,17.37,54.13,0.98,34.87
440,3/24/2021,9:00:00,10:00:00,91.79,226.81,57.44,17.61,52.81,1.15,38.79
441,3/24/2021,10:00:00,11:00:00,97.87,219.62,69.05,18.75,46.94,1.26,47.99
442,3/24/2021,11:00:00,12:00:00,92.69,188.5,73.38,16.83,32.3,0.94,56.05
443,3/24/2021,12:00:00,13:00:00,75.43,156.28,59.37,19.91,30.15,0.82,119.22
444,3/24/2021,13:00:00,14:00:00,77.28,164.35,46.9,20.22,28.78,0.72,127.21
445,3/24/2021,14:00:00,15:00:00,70.27,144,41.87,22.2,24.84,0.6,131.66
446,3/24/2021,15:00:00,16:00:00,66.84,154,48.79,25.96,21.1,0.72,149.66
447,3/24/2021,16:00:00,17:00:00,78.64,175.54,35.41,19.66,16.09,0.65,137.75
448,3/24/2021,17:00:00,18:00:00,74.06,157.68,33.9,16.69,12.8,0.6,111.45
449,3/24/2021,18:00:00,19:00:00,68,151.2,53.66,15.27,14.37,0.79,89.12
450,3/24/2021,19:00:00,20:00:00,70.43,141.43,102.12,14.03,13.78,1.11,42.38
451,3/24/2021,20:00:00,21:00:00,79.09,158.93,116.51,16.34,17.99,1.83,26.7
452,3/24/2021,21:00:00,22:00:00,87.85,172,84.52,17.29,21.87,1.32,33.4
453,3/24/2021,22:00:00,23:00:00,98.33,229.81,135.47,15.87,34.32,1.89,7.78
454,3/24/2021,23:00:00,0:00:00,116.89,249.58,98.31,16,22.76,1.23,16.16
455,3/25/2021,0:00:00,1:00:00,101.49,204.13,97.22,15.52,22.27,1.43,8.26
456,3/25/2021,1:00:00,2:00:00,99.84,226.28,91.26,15.62,30.35,1.32,9.14
457,3/25/2021,2:00:00,3:00:00,98.55,220.65,46.44,15.52,43.69,0.88,39.38
458,3/25/2021,3:00:00,4:00:00,85.92,187.5,55.5,14.4,37.83,0.76,35
459,3/25/2021,4:00:00,5:00:00,89.73,153.73,86.65,11.84,48.5,0.92,14.91
460,3/25/2021,5:00:00,6:00:00,100.74,176.69,87.59,9.39,44.81,1.3,0.42
461,3/25/2021,6:00:00,7:00:00,107.43,248.78,91.61,8.87,48.01,1.42,0.66
462,3/25/2021,7:00:00,8:00:00,108.21,233.11,77.92,10.08,54.64,1.73,5.24
463,3/25/2021,8:00:00,9:00:00,93.17,209.85,40.78,12.93,52.09,1.01,39.37
464,3/25/2021,9:00:00,10:00:00,76.66,187.66,60.12,14.67,45.71,1.14,41.42
465,3/25/2021,10:00:00,11:00:00,79.62,197.35,69.54,12.4,38.47,1.22,53.16
466,3/25/2021,11:00:00,12:00:00,63.55,177.96,45.38,12.05,25.89,1.43,65.32
467,3/25/2021,12:00:00,13:00:00,51.28,132.94,44.35,6.94,23.12,4.65,69
468,3/25/2021,13:00:00,14:00:00,46.06,110.29,21.92,6.89,17.87,8.89,71.63
469,3/25/2021,14:00:00,15:00:00,33.27,105.41,19.68,8.43,11.73,2.35,69.87
470,3/25/2021,15:00:00,16:00:00,22.04,93.33,23.99,11.18,7.52,0.01,76.88
471,3/25/2021,16:00:00,17:00:00,18.85,89.8,26.67,9.99,13.34,2.49,59.26
472,3/25/2021,17:00:00,18:00:00,15,72.16,32.33,8.91,11.96,9.19,40.78
473,3/25/2021,18:00:00,19:00:00,24,62,92.2,6.93,11.58,0.86,5.45
474,3/25/2021,19:00:00,20:00:00,25.79,87.42,96.5,4.36,13.21,1.14,4
475,3/25/2021,20:00:00,21:00:00,38.32,94.8,78.29,10.54,24.68,1.28,4.56
476,3/25/2021,21:00:00,22:00:00,63.53,120.42,95.22,14.16,35.1,1.45,4.66
477,3/25/2021,22:00:00,23:00:00,97.99,211.5,154.05,8.44,38.97,2.02,6.4
478,3/25/2021,23:00:00,0:00:00,109.6,192.34,72.3,11.84,23.38,0.97,26.76
479,3/26/2021,0:00:00,1:00:00,72.22,171.71,92.33,10.27,34.04,1.1,12.44
480,3/26/2021,1:00:00,2:00:00,73.22,186,68.86,10.73,34.2,0.95,21.3
481,3/26/2021,2:00:00,3:00:00,65.13,163.75,71.63,8.38,43.19,0.83,16.84
482,3/26/2021,3:00:00,4:00:00,58.21,156.41,49.19,12.31,39.7,0.7,21.76
483,3/26/2021,4:00:00,5:00:00,51.42,116.14,63.92,12.11,38.81,0.68,14.22
484,3/26/2021,5:00:00,6:00:00,48.23,108.38,71.56,11.14,29.55,0.79,6.81
485,3/26/2021,6:00:00,7:00:00,62.6,159.05,76.91,10.79,30.93,0.99,1.29
486,3/26/2021,7:00:00,8:00:00,80.52,184.75,81.19,10.85,44.02,1.55,1.12
487,3/26/2021,8:00:00,9:00:00,82.49,230.25,48.53,10.33,62.46,1.04,28.42
488,3/26/2021,9:00:00,10:00:00,73.34,182.21,37.67,11.45,45.12,0.79,54.96
489,3/26/2021,10:00:00,11:00:00,65.65,180.55,28.37,11.57,33.02,0.68,76.12
490,3/26/2021,11:00:00,12:00:00,65.49,163.27,40.92,11.48,30.62,0.68,80.01
491,3/26/2021,12:00:00,13:00:00,57.77,141.27,41.38,13.78,25.37,0.67,99.3
492,3/26/2021,13:00:00,14:00:00,47.67,138.59,21.87,14.74,15.67,0.37,89.47
493,3/26/2021,14:00:00,15:00:00,38.21,81.64,27.03,16.92,17.37,0.38,97.78
494,3/26/2021,15:00:00,16:00:00,40.02,86.07,37.89,18.03,19.66,0.55,146.5
495,3/26/2021,16:00:00,17:00:00,51.87,153.94,35.2,15.51,20.79,0.53,124.27
496,3/26/2021,17:00:00,18:00:00,50.95,150.93,47.03,12.23,20.95,0.6,88.5
497,3/26/2021,18:00:00,19:00:00,42.5,138,125.62,13.99,17.17,1.2,19.85
498,3/26/2021,19:00:00,20:00:00,48.94,152.3,144.37,9.47,18.93,1.73,6.86
499,3/26/2021,20:00:00,21:00:00,56.72,163.15,99.75,13.52,26.04,1.09,15.7
500,3/26/2021,21:00:00,22:00:00,62.66,154.67,102.11,14.76,42.5,1.58,8.09
501,3/26/2021,22:00:00,23:00:00,82.83,202.84,107.31,14.47,59.98,3.75,1.41
502,3/26/2021,23:00:00,0:00:00,94.33,231.09,104.73,14.29,37.23,1.69,6.58
503,3/27/2021,0:00:00,1:00:00,77,184.16,94.81,15.09,43.09,1.56,1.64
504,3/27/2021,1:00:00,2:00:00,77,182.92,86.56,10.84,50.06,1.31,2.04
505,3/27/2021,2:00:00,3:00:00,76.28,181.23,80.86,9.97,45.54,1.18,0.91
506,3/27/2021,3:00:00,4:00:00,79.66,176.81,72.81,10.01,48.63,1.12,3.45
507,3/27/2021,4:00:00,5:00:00,79.4,164.08,78.18,10.8,63.96,0.88,6.86
508,3/27/2021,5:00:00,6:00:00,69.38,123.66,78.84,12.42,46.64,1.05,1.92
509,3/27/2021,6:00:00,7:00:00,80.79,140.22,87.76,12.02,51.94,1.4,0.31
510,3/27/2021,7:00:00,8:00:00,94.03,181.95,73.54,12.38,56.77,2.11,0.6
511,3/27/2021,8:00:00,9:00:00,107.5,272.03,86.89,9.96,62.3,2.42,0.41
512,3/27/2021,9:00:00,10:00:00,110.92,263.61,115.82,12.38,83.47,1.88,16
513,3/27/2021,10:00:00,11:00:00,97.89,215.48,91.38,11.97,47.44,1.11,50.07
514,3/27/2021,11:00:00,12:00:00,75.13,167.53,91.66,12.8,41.02,1.05,84.95
515,3/27/2021,12:00:00,13:00:00,73.58,188.98,72,14.6,45.36,1.01,156.83
516,3/27/2021,13:00:00,14:00:00,74.31,180.32,41.34,19.05,30.71,0.77,184.55
517,3/27/2021,14:00:00,15:00:00,61.85,157.66,34.66,18.36,24.25,0.6,156.12
518,3/27/2021,15:00:00,16:00:00,49.88,123.6,36.2,18.95,21.39,0.55,155.94
519,3/27/2021,16:00:00,17:00:00,49.6,153.34,42.07,19.5,23.02,0.67,166.59
520,3/27/2021,17:00:00,18:00:00,63.21,170.94,45.51,14.1,21.74,0.71,129.68
521,3/27/2021,18:00:00,19:00:00,55.34,151.55,95.56,11.98,17.31,1.05,62.58
522,3/27/2021,19:00:00,20:00:00,54.52,157.92,167.39,7.09,23.89,3.4,1.26
523,3/27/2021,20:00:00,21:00:00,72.3,256.33,150.19,10.87,23.16,2.31,6.19
524,3/27/2021,21:00:00,22:00:00,84.77,221.42,217.42,9.57,37.45,3.76,1.23
525,3/27/2021,22:00:00,23:00:00,115.38,355.08,121.58,15.68,43.56,2.21,2.4
526,3/27/2021,23:00:00,0:00:00,120.1,293.35,107.58,12.05,44.1,2.69,2.43
527,3/28/2021,0:00:00,1:00:00,103,304.55,96.3,10.26,38.8,2.74,1.3
528,3/28/2021,1:00:00,2:00:00,106.33,285.4,96.57,12.54,46.99,2.01,1.72
529,3/28/2021,2:00:00,3:00:00,102.34,274.81,73.87,12.3,60.29,1.91,1.37
530,3/28/2021,3:00:00,4:00:00,130.31,285.67,74.8,13.76,43.28,1.86,1.07
531,3/28/2021,4:00:00,5:00:00,129.13,297.99,68.62,19.79,62.13,2.17,2.28
532,3/28/2021,5:00:00,6:00:00,187.37,467.83,62.82,20.16,56.63,2.3,2.12
533,3/28/2021,6:00:00,7:00:00,215.67,401.39,60.04,18.85,45.59,2.23,0.66
534,3/28/2021,7:00:00,8:00:00,155.17,352.94,55.94,18.41,47.29,3.39,1.34
535,3/28/2021,8:00:00,9:00:00,163,430.03,116.97,19.66,51.71,3.13,0.18
536,3/28/2021,9:00:00,10:00:00,184,448.38,97.45,18.68,42.41,1.54,0.37
537,3/28/2021,10:00:00,11:00:00,109.47,260.79,76.9,16.2,27.27,1.1,20.77
538,3/28/2021,11:00:00,12:00:00,80.06,187.92,74.16,18.05,22.03,1.21,61.1
539,3/28/2021,12:00:00,13:00:00,99,206.81,84,16.62,24.71,1.04,78.52
540,3/28/2021,13:00:00,14:00:00,82.72,165.11,63.56,22.54,19.86,0.86,42.05
541,3/28/2021,14:00:00,15:00:00,58.7,139.06,44.38,22.73,17.05,0.67,52.82
542,3/28/2021,15:00:00,16:00:00,51.33,122.65,44.93,23.49,16.06,0.66,41.57
543,3/28/2021,16:00:00,17:00:00,49.43,120.59,37.56,23.81,15.58,0.58,44.53
544,3/28/2021,17:00:00,18:00:00,49.68,121.8,38.73,17.5,17.34,0.58,33.53
545,3/28/2021,18:00:00,19:00:00,41.26,130.74,50.86,16.71,15.77,0.76,20.64
546,3/28/2021,19:00:00,20:00:00,39.33,128.25,59.9,17.68,13.43,1.13,12.86
547,3/28/2021,20:00:00,21:00:00,51,142.09,73.67,17.88,14.95,1.52,0.33
548,3/28/2021,21:00:00,22:00:00,69.56,165.07,72.98,20.49,12.8,1.31,2.65
549,3/28/2021,22:00:00,23:00:00,82.22,174.36,60.71,24.93,14.92,1.14,1.97
550,3/28/2021,23:00:00,0:00:00,84.25,175,52.7,26.42,17.02,1.52,0.65
551,3/29/2021,0:00:00,1:00:00,95.79,202.81,44,26.26,16.62,1.21,0.76
552,3/29/2021,1:00:00,2:00:00,98.28,201.26,45.65,23.22,20.67,1.33,0.86
553,3/29/2021,2:00:00,3:00:00,97,204.58,33.73,22.71,20.06,1.14,0.24
554,3/29/2021,3:00:00,4:00:00,95.92,182.99,30.1,20.98,19.09,0.98,0.45
555,3/29/2021,4:00:00,5:00:00,94,154.83,26.04,20.2,20.12,0.94,0.09
556,3/29/2021,5:00:00,6:00:00,97.58,146.62,29.52,21.89,17.98,0.85,0.14
557,3/29/2021,6:00:00,7:00:00,96.12,140.46,28.29,21.85,15.53,0.92,0.11
558,3/29/2021,7:00:00,8:00:00,86.3,127.88,22.53,22.02,16.24,0.78,0.4
559,3/29/2021,8:00:00,9:00:00,95.44,117.85,18.84,25.34,15.04,0.84,2.9
560,3/29/2021,9:00:00,10:00:00,95.85,156.52,30.54,31.52,17.32,0.86,8.92
561,3/29/2021,10:00:00,11:00:00,95.25,163.82,41.79,33.14,16.08,1.12,21.62
562,3/29/2021,11:00:00,12:00:00,103.17,186.83,44.56,35.73,13.8,1.1,40.12
563,3/29/2021,12:00:00,13:00:00,108.44,190.62,45.32,35.01,18.41,0.9,70.3
564,3/29/2021,13:00:00,14:00:00,89.27,159.02,39.35,43.81,23.82,0.78,104.31
565,3/29/2021,14:00:00,15:00:00,73.22,163.71,27.39,42.77,15.91,0.53,77.97
566,3/29/2021,15:00:00,16:00:00,55.05,136.02,19.83,34.3,14.96,0.43,53.86
567,3/29/2021,16:00:00,17:00:00,38.11,117.67,27.11,30.9,17.72,0.37,45.96
568,3/29/2021,17:00:00,18:00:00,29.77,106.26,30.87,28.31,15.56,0.34,25.66
569,3/29/2021,18:00:00,19:00:00,21.13,94.47,29.81,25.25,14.72,0.47,17.41
570,3/29/2021,19:00:00,20:00:00,18.89,86.44,29.92,22.72,11.55,0.48,8.34
571,3/29/2021,20:00:00,21:00:00,25.45,85,31.39,19.24,12.98,0.69,3.03
